"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.301603469E1,-5.090733618E-2,-4.106170237E-1,-1.837100983E-1
5.302610549E1,-5.169912055E-2,-4.104986787E-1,-1.924771816E-1
5.303617629E1,-5.245151371E-2,-4.110741615E-1,-1.886290014E-1
5.304624709E1,-5.315455422E-2,-4.133313596E-1,-1.634125859E-1
5.305631789E1,-5.673172325E-2,-4.201993644E-1,-1.469848603E-1
5.306638869E1,-5.831055716E-2,-4.277907908E-1,-1.529720277E-1
5.307673415E1,-5.982631072E-2,-4.341728091E-1,-1.755332202E-1
5.309660109E1,-6.846663356E-2,-4.414151609E-1,-2.110380828E-1
5.310667190E1,-7.265529037E-2,-4.452181160E-1,-2.074426264E-1
5.311674270E1,-7.674964517E-2,-4.478928447E-1,-1.970760524E-1
5.312678298E1,-7.879947871E-2,-4.465314746E-1,-1.935587376E-1
5.313688430E1,-7.783498615E-2,-4.431033731E-1,-1.968881786E-1
5.314695510E1,-7.482691109E-2,-4.405576587E-1,-2.002566904E-1
5.315702590E1,-7.269629091E-2,-4.379400015E-1,-1.949062943E-1
5.316709670E1,-7.241296023E-2,-4.333340526E-1,-1.798660755E-1
5.317716750E1,-7.205419242E-2,-4.277501106E-1,-1.629179418E-1
5.318723830E1,-7.161167264E-2,-4.192683399E-1,-1.596259177E-1
5.319730910E1,-7.108783722E-2,-4.089289308E-1,-1.777711362E-1
5.320734938E1,-6.853719056E-2,-3.967728615E-1,-1.852455288E-1
5.321745070E1,-6.592170149E-2,-3.857522011E-1,-1.878866404E-1
5.322749099E1,-6.423547864E-2,-3.759087026E-1,-1.749895364E-1
5.323756179E1,-6.155737862E-2,-3.692061007E-1,-1.553105414E-1
5.324763259E1,-5.985405669E-2,-3.637071848E-1,-1.531698853E-1
5.325800857E1,-5.817141011E-2,-3.574701548E-1,-1.539754272E-1
5.327790603E1,-5.100969225E-2,-3.485646844E-1,-1.634508222E-1
5.328806838E1,-4.362757131E-2,-3.478208184E-1,-1.643378437E-1
5.329823073E1,-3.729083389E-2,-3.492273092E-1,-1.691453606E-1
5.330842360E1,-3.396067023E-2,-3.518148363E-1,-1.807879955E-1
5.331858596E1,-3.364528716E-2,-3.536422551E-1,-1.817548275E-1
5.333826980E1,-3.138030320E-2,-3.491913378E-1,-1.584637314E-1
5.334837111E1,-3.139537200E-2,-3.458828032E-1,-1.429596096E-1
5.335844192E1,-2.862577699E-2,-3.428372741E-1,-1.352557689E-1
5.336851272E1,-2.794799209E-2,-3.390934765E-1,-1.402170956E-1
5.337855300E1,-2.741345391E-2,-3.326969743E-1,-1.529770195E-1
5.338862380E1,-2.798555605E-2,-3.255994320E-1,-1.647792757E-1
5.339872512E1,-2.868007310E-2,-3.197478056E-1,-1.678360254E-1
5.340879592E1,-2.948650531E-2,-3.122157454E-1,-1.592285484E-1
5.341889724E1,-2.746785246E-2,-3.059205115E-1,-1.506285369E-1
5.342905959E1,-2.650492452E-2,-2.998749614E-1,-1.430103183E-1
5.343989333E1,-2.852648683E-2,-2.930735648E-1,-1.480456293E-1
5.345957717E1,-3.662822023E-2,-2.781061530E-1,-1.659256667E-1
5.347929152E1,-3.706923500E-2,-2.629398704E-1,-1.488038003E-1
5.348930129E1,-3.633398563E-2,-2.580929697E-1,-1.519195735E-1
5.349940261E1,-3.268558159E-2,-2.534472346E-1,-1.696283519E-1
5.350947341E1,-2.808209509E-2,-2.470797449E-1,-1.844192147E-1
5.351957473E1,-2.641212940E-2,-2.418928295E-1,-1.914247274E-1
5.352961501E1,-2.475504950E-2,-2.369495779E-1,-1.955056936E-1
5.353968581E1,-2.407383360E-2,-2.312909067E-1,-1.908203810E-1
5.354978713E1,-2.436115779E-2,-2.268867642E-1,-1.832063049E-1
5.355982741E1,-2.561458200E-2,-2.208587676E-1,-1.745996624E-1
5.356992873E1,-2.491533756E-2,-2.132198811E-1,-1.659738719E-1
5.357999953E1,-2.323861606E-2,-2.059181780E-1,-1.612162292E-1
5.359003982E1,-1.962055638E-2,-1.989696920E-1,-1.603283733E-1
5.360014113E1,-1.504185330E-2,-1.933531910E-1,-1.594130993E-1
5.361021193E1,-1.048684213E-2,-1.880848110E-1,-1.604190022E-1
5.362058791E1,-5.973398220E-3,-1.831558049E-1,-1.623750925E-1
5.364042434E1,9.121659095E-4,-1.732777506E-1,-1.701113582E-1
5.365049514E1,2.287013223E-3,-1.692566574E-1,-1.700598150E-1
5.366059646E1,6.576261367E-4,-1.645404696E-1,-1.680447012E-1
5.367063674E1,-2.022341825E-3,-1.591031253E-1,-1.611480564E-1
5.368076858E1,-2.835892374E-3,-1.539414525E-1,-1.561759412E-1
5.369077834E1,-1.776323072E-3,-1.490307450E-1,-1.521598250E-1
5.370087966E1,-7.937028422E-4,-1.443682909E-1,-1.520168483E-1
5.371091994E1,3.027823521E-3,-1.399452388E-1,-1.518555582E-1
5.372102126E1,7.742862683E-3,-1.357489526E-1,-1.497315466E-1
5.373106154E1,1.334585622E-2,-1.327586919E-1,-1.475892365E-1
5.374113234E1,1.594430208E-2,-1.309539974E-1,-1.454327852E-1
5.375120315E1,1.554698404E-2,-1.283738911E-1,-1.452058405E-1
5.376130446E1,1.216267981E-2,-1.259840578E-1,-1.469100416E-1
5.377137526E1,9.685189463E-3,-1.218534335E-1,-1.485967934E-1
5.378150710E1,7.143376861E-3,-1.188826114E-1,-1.492959410E-1
5.379169997E1,6.483360659E-3,-1.151334569E-1,-1.509502679E-1
5.380204543E1,6.737121381E-3,-1.115878820E-1,-1.535581201E-1
5.382218703E1,1.193785947E-2,-1.098802462E-1,-1.684578508E-1
5.384184035E1,1.980692707E-2,-1.087577492E-1,-1.833085567E-1
5.385191115E1,1.975549012E-2,-1.069228277E-1,-1.887736619E-1
5.386198195E1,2.062053047E-2,-1.061929315E-1,-1.913091838E-1
5.387205276E1,1.949487068E-2,-1.036221683E-1,-1.948082149E-1
5.388209304E1,1.542483177E-2,-1.002113670E-1,-2.002408952E-1
5.389222487E1,1.329046860E-2,-9.887221456E-2,-2.027406693E-1
5.390229568E1,1.018408593E-2,-9.666152298E-2,-2.032826990E-1
5.391233596E1,1.000379305E-2,-9.556803107E-2,-1.999166757E-1
5.392249831E1,1.274631824E-2,-9.457990527E-2,-1.955663711E-1
5.393266066E1,1.451916061E-2,-9.468776733E-2,-1.931464076E-1
5.394282302E1,1.726371236E-2,-9.490640461E-2,-1.936318874E-1
5.395301589E1,2.000254579E-2,-9.421671927E-2,-1.970303208E-1
5.396320876E1,2.273514867E-2,-9.360809624E-2,-2.004196197E-1
5.398359450E1,2.040017769E-2,-9.071021527E-2,-1.906283200E-1
5.400297316E1,1.610069349E-2,-9.003196657E-2,-1.759422272E-1
5.401304397E1,1.977273822E-2,-8.779643476E-2,-1.744325459E-1
5.402311477E1,2.342072874E-2,-8.365448564E-2,-1.719469130E-1
5.403318557E1,2.606053092E-2,-8.153015375E-2,-1.665375084E-1
5.404325637E1,2.865118533E-2,-8.044870943E-2,-1.679308116E-1
5.405332717E1,3.311984241E-2,-7.746468484E-2,-1.800248474E-1
5.406339797E1,3.653630614E-2,-7.453480363E-2,-1.930898726E-1
5.407346877E1,3.695887700E-2,-6.976011395E-2,-2.022551894E-1
5.408353957E1,3.537027910E-2,-6.314551085E-2,-1.948713958E-1
5.409361037E1,3.276772425E-2,-5.863050744E-2,-1.816326082E-1
5.410365066E1,2.625402063E-2,-5.811643973E-2,-1.489243358E-1
5.411375197E1,2.072917297E-2,-5.676647648E-2,-1.298164427E-1
5.412382277E1,2.007471584E-2,-5.840699002E-2,-1.340478510E-1
5.413389358E1,2.332096919E-2,-5.917699635E-2,-1.509145051E-1
5.414393386E1,2.751284651E-2,-6.189977750E-2,-1.814006865E-1
5.415403518E1,2.975330874E-2,-6.471224129E-2,-2.128486782E-1
5.416435012E1,2.808064036E-2,-6.851666421E-2,-2.306763530E-1
5.418424758E1,1.596529409E-2,-8.003357053E-2,-2.244963050E-1
5.419431838E1,1.043711882E-2,-8.484379202E-2,-2.160517573E-1
5.420438918E1,6.884317379E-3,-8.763194084E-2,-2.008045167E-1
5.421442946E1,4.738004645E-4,-9.231735766E-2,-1.777786314E-1
5.422453078E1,-2.964175306E-3,-9.591968358E-2,-1.547651887E-1
5.423460158E1,-2.452238230E-3,-1.004051715E-1,-1.521930844E-1
5.424464187E1,1.030629035E-3,-1.038510948E-1,-1.749221981E-1
5.425474318E1,5.531083792E-3,-1.043021977E-1,-2.141987532E-1
5.426481398E1,7.153301034E-3,-1.046754494E-1,-2.350008637E-1
5.427494582E1,6.867690943E-3,-1.049876139E-1,-2.412158102E-1
5.428510818E1,3.703166964E-3,-1.052673534E-1,-2.250582874E-1
5.429530105E1,-3.901488672E-4,-1.045288295E-1,-2.020947337E-1
5.430546340E1,-4.422311205E-3,-1.037454158E-1,-1.830267310E-1
5.431562575E1,-5.452264566E-3,-1.019055992E-1,-1.688302904E-1
5.433534011E1,-4.273140803E-3,-1.047568247E-1,-1.453272104E-1
5.434620437E1,-2.060062950E-3,-1.084305197E-1,-1.525655091E-1
5.436555251E1,-1.289481297E-3,-1.153828502E-1,-1.991925985E-1
5.437559279E1,-8.210844244E-4,-1.157416776E-1,-2.181533426E-1
5.438566359E1,-1.281116158E-3,-1.159959584E-1,-2.225352377E-1
5.439576491E1,-3.636713605E-3,-1.141875237E-1,-2.133117318E-1
5.440580520E1,-5.956148263E-3,-1.133336499E-1,-1.865781397E-1
5.441590651E1,-6.287325174E-3,-1.133626401E-1,-1.618039757E-1
5.442606887E1,-7.562726270E-3,-1.133569330E-1,-1.506543010E-1
5.443623122E1,-7.841166109E-3,-1.113859713E-1,-1.560479105E-1
5.444642409E1,-9.074585512E-3,-1.094122157E-1,-1.701961458E-1
5.445655593E1,-1.032073423E-2,-1.065591201E-1,-1.794703603E-1
5.447633132E1,-1.185207721E-2,-1.037775278E-1,-1.805111766E-1
5.448637160E1,-1.407793723E-2,-1.009892747E-1,-1.829693913E-1
5.449644240E1,-1.531504560E-2,-9.824103117E-2,-1.834781468E-1
5.450651320E1,-1.652887650E-2,-9.555036575E-2,-1.830051243E-1
5.451661452E1,-1.770457067E-2,-9.192414582E-2,-1.757169515E-1
5.452692946E1,-1.981092803E-2,-8.739408106E-2,-1.654975265E-1
5.454679641E1,-1.996867172E-2,-8.333349228E-2,-1.537917107E-1
5.455689773E1,-1.900205389E-2,-8.186984807E-2,-1.620309353E-1
5.456690749E1,-1.605876535E-2,-7.952542603E-2,-1.712303162E-1
5.457700881E1,-1.405003574E-2,-7.626446337E-2,-1.765274853E-1
5.458707961E1,-1.299394760E-2,-7.408734411E-2,-1.827823371E-1
5.459715041E1,-1.192034967E-2,-7.396431267E-2,-1.841548532E-1
5.460722121E1,-1.081916317E-2,-7.293970883E-2,-1.777345687E-1
5.461729201E1,-9.721560404E-3,-7.205030322E-2,-1.674037576E-1
5.462733230E1,-9.602733888E-3,-6.836277246E-2,-1.599734128E-1
5.463743361E1,-8.529654704E-3,-6.285184622E-2,-1.544733942E-1
5.464750442E1,-5.525576416E-3,-5.645483732E-2,-1.528523266E-1
5.465754470E1,-1.598992152E-3,-5.022045597E-2,-1.560745090E-1
5.466761550E1,2.298080362E-3,-4.604629800E-2,-1.592817456E-1
5.467771682E1,7.119060960E-3,-4.397246614E-2,-1.634416729E-1
5.468775710E1,1.090338547E-2,-4.400229082E-2,-1.666081697E-1
5.469785842E1,1.461055409E-2,-4.515044391E-2,-1.687837392E-1
5.470820388E1,1.533032116E-2,-4.737142101E-2,-1.719194800E-1
5.472804030E1,1.071083173E-2,-5.209155008E-2,-1.752464175E-1
5.473811110E1,9.270465001E-3,-5.455984548E-2,-1.754384637E-1
5.474818190E1,9.719533846E-3,-5.512243882E-2,-1.746553481E-1
5.475828322E1,1.011680067E-2,-5.281687900E-2,-1.719219685E-1
5.476835402E1,9.488790296E-3,-5.251718685E-2,-1.701554209E-1
5.477848586E1,8.820669726E-3,-5.317527801E-2,-1.732562333E-1
5.478867873E1,9.055205621E-3,-5.487855151E-2,-1.753777713E-1
5.479884109E1,8.259528317E-3,-5.752900988E-2,-1.755598336E-1
5.480900344E1,6.422154605E-3,-6.125955656E-2,-1.757302433E-1
5.481916579E1,4.545190372E-3,-6.302040070E-2,-1.739595383E-1
5.483881911E1,-2.450315806E-4,-6.170399860E-2,-1.694463044E-1
5.484892043E1,-2.157431329E-3,-5.949186161E-2,-1.686648577E-1
5.485899123E1,-2.122879727E-3,-5.634936690E-2,-1.688494086E-1
5.486906203E1,-2.087392611E-3,-5.322443694E-2,-1.690306515E-1
5.487913283E1,-1.077806461E-3,-5.104263499E-2,-1.701894999E-1
5.489042434E1,-7.066220132E-5,-4.888566956E-2,-1.703715622E-1
5.490955886E1,-9.461460868E-4,-4.553295672E-2,-1.678185761E-1
5.492966994E1,-7.168056909E-4,-4.217660800E-2,-1.652605981E-1
5.493980178E1,4.639285326E-4,-3.904055431E-2,-1.654368341E-1
5.495002517E1,1.712935045E-3,-3.692380711E-2,-1.694920212E-1
5.496018752E1,3.993245773E-3,-3.485568985E-2,-1.764559895E-1
5.497987136E1,8.606240153E-3,-3.194139525E-2,-1.903440207E-1
5.498988112E1,9.950017557E-3,-2.909640968E-2,-1.885209382E-1
5.499998244E1,1.126734819E-2,-2.829086035E-2,-1.808461994E-1
5.501005324E1,1.257023402E-2,-2.753248811E-2,-1.692742109E-1
5.502009353E1,1.188278478E-2,-2.688333206E-2,-1.635231376E-1
5.503019484E1,1.215005480E-2,-2.531483769E-2,-1.704139560E-1
5.504023513E1,1.433419157E-2,-2.284509130E-2,-1.792409122E-1
5.505033645E1,1.651069149E-2,-1.941329800E-2,-1.793099046E-1
5.506040725E1,1.573481038E-2,-1.702397875E-2,-1.735313982E-1
5.507078322E1,1.670761034E-2,-1.410521567E-2,-1.745048910E-1
5.509061965E1,1.865331456E-2,-6.322189234E-3,-1.988268048E-1
5.510069045E1,1.768046245E-2,-1.457823673E-3,-2.017455846E-1
5.511076125E1,1.867440902E-2,7.025485393E-3,-1.851623952E-1
5.512083205E1,1.667939685E-2,1.333988085E-2,-1.627109349E-1
5.513090285E1,1.462905016E-2,1.374379825E-2,-1.441425830E-1
5.514097365E1,1.443488430E-2,1.289502159E-2,-1.488827765E-1
5.515104445E1,1.615021005E-2,1.103151310E-2,-1.682126224E-1
5.516114577E1,1.781269535E-2,8.080326952E-3,-2.030923218E-1
5.517118606E1,1.652996801E-2,6.042761263E-3,-2.311551869E-1
5.518128737E1,1.521887258E-2,3.891512984E-3,-2.436341345E-1
5.519132766E1,1.390959416E-2,1.689969678E-3,-2.366493791E-1
5.520136794E1,1.164263766E-2,-5.432676408E-4,-2.228478044E-1
5.521143874E1,1.133904979E-2,-1.837529126E-3,-2.109881938E-1
5.522154006E1,1.202847250E-2,7.364455960E-4,-2.010664046E-1
5.523161086E1,1.273104362E-2,4.238693044E-3,-1.901669651E-1
5.524168166E1,1.344452333E-2,6.712909322E-3,-1.831489503E-1
5.525205764E1,1.515101548E-2,1.111183967E-2,-1.819634736E-1
5.527192458E1,2.148427255E-2,1.272813324E-2,-2.019134909E-1
5.528208693E1,2.415291220E-2,1.383742597E-2,-2.142926902E-1
5.529231032E1,2.681620046E-2,1.782984100E-2,-2.218020111E-1
5.530244216E1,2.750921249E-2,2.267633192E-2,-2.205400616E-1
5.531263503E1,2.721024863E-2,2.748053148E-2,-2.056527883E-1
5.533231887E1,2.845073305E-2,3.967672214E-2,-1.777777970E-1
5.534238967E1,2.998306416E-2,4.613005370E-2,-1.696616113E-1
5.535246047E1,3.148577735E-2,4.867721722E-2,-1.693290770E-1
5.536253127E1,3.196534514E-2,4.722822458E-2,-1.767652333E-1
5.537260207E1,3.240210190E-2,4.474860802E-2,-1.939245164E-1
5.538267287E1,3.376307338E-2,4.025230929E-2,-2.159411907E-1
5.539274367E1,3.314026073E-2,3.474304825E-2,-2.321161926E-1
5.540281447E1,3.249016777E-2,3.018741310E-2,-2.317520827E-1
5.541291579E1,3.084030934E-2,2.755981870E-2,-2.148496807E-1
5.542310866E1,2.818933502E-2,2.589530684E-2,-1.969729811E-1
5.543394240E1,2.745751292E-2,2.520292066E-2,-1.878550351E-1
5.544428786E1,2.669394575E-2,2.546011098E-2,-1.884660721E-1
5.546394118E1,2.217909880E-2,3.167796880E-2,-1.857809126E-1
5.548338088E1,2.148271352E-2,3.559837118E-2,-1.918063015E-1
5.549345168E1,2.064619772E-2,3.651105613E-2,-1.972398162E-1
5.550352248E1,1.884509064E-2,3.640527278E-2,-2.007230520E-1
5.551359328E1,1.803242229E-2,4.012490809E-2,-2.041971385E-1
5.552366408E1,1.628145576E-2,4.573662952E-2,-2.057159692E-1
5.553373488E1,1.457153261E-2,5.321393907E-2,-2.052761912E-1
5.554380568E1,1.387665421E-2,6.057974324E-2,-1.950891912E-1
5.555387648E1,1.420611702E-2,6.592419744E-2,-1.858631968E-1
5.556394729E1,1.554947719E-2,7.116328180E-2,-1.805120111E-1
5.557401809E1,1.888151094E-2,7.633378357E-2,-1.868242025E-1
5.558408889E1,2.322094887E-2,7.948843390E-2,-1.960452199E-1
5.559415969E1,2.662645467E-2,8.265119046E-2,-2.042935640E-1
5.560423049E1,3.005195968E-2,8.668381721E-2,-2.135004401E-1
5.561457595E1,3.252004460E-2,9.061367065E-2,-2.207462341E-1
5.563444289E1,3.745019063E-2,9.906341881E-2,-2.128121108E-1
5.564448318E1,3.696007282E-2,1.044805124E-1,-2.015153021E-1
5.565452346E1,3.935121000E-2,1.106780991E-1,-1.882474273E-1
5.566462478E1,4.266069457E-2,1.166539416E-1,-1.837100983E-1
5.567469558E1,4.492988437E-2,1.223718673E-1,-1.840060353E-1
5.568476638E1,4.907261580E-2,1.268424988E-1,-1.881618053E-1
5.569483718E1,5.216091499E-2,1.300898492E-1,-1.913158447E-1
5.570490798E1,5.417754501E-2,1.330776066E-1,-1.954142451E-1
5.571500930E1,5.511952937E-2,1.339161992E-1,-1.985208988E-1
5.572508010E1,5.498392135E-2,1.345482022E-1,-2.006357610E-1
5.573515090E1,5.280913785E-2,1.359836012E-1,-2.017638683E-1
5.574525222E1,5.151544511E-2,1.391656697E-1,-2.018993795E-1
5.575529250E1,5.013842136E-2,1.431259811E-1,-2.010456026E-1
5.576545485E1,4.868485779E-2,1.459244043E-1,-1.982290894E-1
5.577564773E1,4.813748598E-2,1.475954652E-1,-1.963735819E-1
5.578581008E1,4.559187964E-2,1.491215527E-1,-1.954799294E-1
5.579618606E1,4.493664205E-2,1.505014598E-1,-2.023574263E-1
5.581574782E1,4.158512130E-2,1.538621634E-1,-2.141413987E-1
5.582581862E1,3.988891840E-2,1.529505253E-1,-2.132136524E-1
5.583588943E1,3.819484264E-2,1.519371420E-1,-2.093596309E-1
5.584596023E1,3.457402810E-2,1.518102586E-1,-2.006349415E-1
5.585600051E1,3.001792729E-2,1.525872350E-1,-1.948256642E-1
5.586607131E1,2.648559585E-2,1.532836705E-1,-1.919277012E-1
5.587614211E1,2.399039082E-2,1.558438241E-1,-1.938879490E-1
5.588682326E1,2.253822982E-2,1.573659629E-1,-1.968150288E-1
5.589710769E1,2.115792595E-2,1.597835571E-1,-1.977901608E-1
5.591654738E1,1.767292805E-2,1.663628221E-1,-1.958315670E-1
5.592667922E1,1.654545031E-2,1.695661098E-1,-1.948456168E-1
5.593684157E1,1.550692413E-2,1.717352271E-1,-1.987187564E-1
5.594706496E1,1.650253311E-2,1.719168723E-1,-2.074550837E-1
5.596671828E1,2.069919370E-2,1.760060489E-1,-2.044831216E-1
5.597700271E1,2.193983458E-2,1.779377162E-1,-1.986106634E-1
5.599693068E1,1.975325495E-2,1.777382046E-1,-1.965889037E-1
5.600700148E1,2.214953490E-2,1.775601953E-1,-2.043318152E-1
5.601707229E1,2.653916366E-2,1.763544679E-1,-2.111004293E-1
5.602714309E1,2.999563701E-2,1.790100038E-1,-2.091177255E-1
5.603721389E1,3.153711185E-2,1.806265116E-1,-2.032419592E-1
5.604728469E1,3.407341987E-2,1.841648370E-1,-2.051523179E-1
5.605735549E1,3.661564738E-2,1.876270771E-1,-2.148471773E-1
5.606742629E1,3.915387392E-2,1.919879466E-1,-2.255146801E-1
5.607746657E1,3.875354305E-2,1.962660849E-1,-2.245096266E-1
5.608756789E1,3.734471649E-2,2.014059275E-1,-2.069645971E-1
5.609763869E1,3.394341841E-2,2.035194039E-1,-1.855281889E-1
5.610770949E1,2.951622568E-2,2.035690695E-1,-1.709011048E-1
5.611778029E1,2.698527090E-2,2.015856355E-1,-1.767087132E-1
5.612785109E1,2.829854935E-2,2.024308592E-1,-1.951673478E-1
5.613789138E1,3.054274991E-2,2.051522136E-1,-2.253060192E-1
5.614799270E1,3.468677774E-2,2.087250352E-1,-2.427961528E-1
5.615824660E1,3.781659156E-2,2.102978379E-1,-2.427836955E-1
5.617820510E1,3.518681601E-2,2.064648271E-1,-2.126208991E-1
5.618827590E1,3.429688513E-2,2.059489340E-1,-2.067966610E-1
5.619837722E1,3.531857952E-2,2.073491365E-1,-2.097370625E-1
5.620844802E1,3.533770144E-2,2.087074667E-1,-2.126865834E-1
5.621854934E1,3.630208597E-2,2.109852284E-1,-2.088350654E-1
5.622858962E1,3.821427375E-2,2.122414112E-1,-2.137465179E-1
5.623866042E1,4.107167572E-2,2.114886343E-1,-2.283943743E-1
5.624876174E1,4.487106949E-2,2.096882761E-1,-2.479129434E-1
5.625886306E1,4.863762483E-2,2.117176205E-1,-2.567373812E-1
5.626902541E1,4.848741367E-2,2.156252563E-1,-2.529208064E-1
5.627918776E1,4.831777513E-2,2.194651067E-1,-2.364648134E-1
5.628938064E1,4.618605971E-2,2.232267857E-1,-2.219599634E-1
5.629954299E1,4.307427630E-2,2.269068211E-1,-2.181641459E-1
5.631925734E1,4.172852635E-2,2.321131825E-1,-2.164266855E-1
5.632932815E1,4.349944368E-2,2.307338119E-1,-2.252976894E-1
5.634022292E1,4.527571425E-2,2.273747623E-1,-2.370966375E-1
5.635954055E1,4.979835451E-2,2.186871469E-1,-2.753265500E-1
5.636961135E1,4.960034788E-2,2.143686563E-1,-2.754928172E-1
5.637968215E1,4.645805806E-2,2.120430470E-1,-2.620561719E-1
5.638975295E1,4.231554270E-2,2.107422650E-1,-2.398832142E-1
5.639985427E1,3.912280500E-2,2.104648203E-1,-2.216199487E-1
5.641001662E1,3.591769934E-2,2.102304101E-1,-2.150458694E-1
5.642014846E1,3.465529159E-2,2.080727518E-1,-2.211352885E-1
5.643040236E1,3.436900675E-2,2.049541622E-1,-2.330746949E-1
5.644053420E1,3.311984241E-2,2.008771002E-1,-2.421078384E-1
5.645069655E1,3.188818693E-2,1.968251914E-1,-2.394791991E-1
5.647034987E1,3.046933189E-2,1.860027164E-1,-2.167567164E-1
5.648039016E1,2.931655198E-2,1.822111160E-1,-2.161232680E-1
5.649046096E1,2.625807375E-2,1.795097291E-1,-2.203704566E-1
5.650053176E1,2.422378398E-2,1.778826416E-1,-2.207412273E-1
5.651063308E1,2.127457038E-2,1.773377657E-1,-2.065331638E-1
5.652107009E1,2.033559419E-2,1.759473830E-1,-1.981775463E-1
5.654084548E1,2.351144329E-2,1.755146980E-1,-2.009666264E-1
5.655091628E1,2.858140692E-2,1.764815599E-1,-2.082223892E-1
5.656098708E1,3.271670267E-2,1.747022420E-1,-2.145221233E-1
5.657108840E1,3.298605233E-2,1.740371436E-1,-2.140266597E-1
5.658112868E1,3.327618167E-2,1.725272685E-1,-2.096539140E-1
5.659119948E1,3.455574065E-2,1.721158922E-1,-2.033525258E-1
5.660127028E1,3.584740311E-2,1.718164235E-1,-1.951182932E-1
5.661134109E1,3.811711445E-2,1.716307700E-1,-1.830067933E-1
5.662141188E1,4.037648439E-2,1.734827310E-1,-1.796648800E-1
5.663145217E1,4.262369871E-2,1.725112498E-1,-1.850925684E-1
5.664155349E1,4.387774691E-2,1.706703454E-1,-1.895609051E-1
5.665159377E1,4.510233179E-2,1.660102755E-1,-1.930724233E-1
5.666163405E1,4.531349242E-2,1.604994088E-1,-1.965997070E-1
5.667164382E1,4.644533247E-2,1.560539603E-1,-2.001419663E-1
5.668183669E1,4.557431489E-2,1.507428139E-1,-2.046718150E-1
5.669190749E1,4.269773886E-2,1.445658058E-1,-2.072730213E-1
5.670234450E1,3.879224882E-2,1.375140995E-1,-2.059977800E-1
5.672211989E1,3.183644265E-2,1.266363412E-1,-1.995941103E-1
5.673219069E1,3.075723164E-2,1.237848252E-1,-1.964118332E-1
5.674226150E1,3.064266220E-2,1.201010421E-1,-1.951873004E-1
5.675233230E1,3.051931597E-2,1.184897870E-1,-1.988401264E-1
5.676243361E1,3.038781136E-2,1.170180663E-1,-2.083404362E-1
5.677259597E1,2.927436307E-2,1.166265383E-1,-2.120148838E-1
5.678278884E1,2.816179767E-2,1.154052168E-1,-2.147274613E-1
5.679295119E1,2.609388903E-2,1.162641346E-1,-2.164757401E-1
5.680311355E1,2.405964769E-2,1.162843183E-1,-2.162870169E-1
5.682282790E1,2.303941175E-2,1.147422716E-1,-2.139809430E-1
5.683289870E1,2.308238111E-2,1.141550988E-1,-2.108934224E-1
5.684296950E1,2.317361906E-2,1.127276421E-1,-2.068365663E-1
5.685304030E1,2.234661020E-2,1.114236191E-1,-2.037581950E-1
5.686311110E1,2.255085483E-2,1.102541313E-1,-1.967925876E-1
5.687315139E1,2.281287685E-2,1.072882414E-1,-1.956694424E-1
5.688453444E1,2.507417277E-2,1.064097434E-1,-1.984435767E-1
5.689475783E1,2.640989423E-2,1.037024111E-1,-1.944091767E-1
5.691395339E1,2.629444562E-2,9.765715897E-2,-1.863553524E-1
5.693394240E1,2.341381647E-2,9.298811108E-2,-1.929086447E-1
5.694413527E1,2.104751579E-2,9.173041582E-2,-1.995941103E-1
5.696381911E1,2.223074436E-2,9.131214023E-2,-1.847592294E-1
5.697388991E1,2.284638956E-2,8.824002743E-2,-1.671302319E-1
5.698396071E1,2.055142634E-2,8.424583077E-2,-1.533976644E-1
5.699403151E1,1.729046926E-2,8.035811037E-2,-1.581528187E-1
5.700413283E1,1.500501484E-2,7.849884778E-2,-1.716692448E-1
5.701417312E1,1.661367156E-2,7.867512852E-2,-1.929734945E-1
5.702424392E1,1.822778210E-2,7.991372049E-2,-2.103904784E-1
5.703431472E1,1.887319796E-2,7.832138985E-2,-2.122443020E-1
5.704435500E1,1.757405326E-2,7.873906195E-2,-2.053460181E-1
5.705445632E1,1.627709158E-2,7.922540605E-2,-2.033167779E-1
